SalesOrderID,CustomerID,OrderDate,TotalDue
43801,13583,2011-06-23 00:00:00,3953.9884
43802,11593,2011-06-23 00:00:00,3953.9884
43803,21741,2011-06-24 00:00:00,3953.9884
43804,13585,2011-06-24 00:00:00,3953.9884
43805,14510,2011-06-24 00:00:00,772.5036
43806,16523,2011-06-24 00:00:00,3953.9884
43807,11611,2011-06-25 00:00:00,3953.9884
43808,13259,2011-06-25 00:00:00,3953.9884
43809,16350,2011-06-25 00:00:00,3953.9884
43810,11004,2011-06-25 00:00:00,3756.989
43813,28390,2011-06-26 00:00:00,3729.364
43814,25866,2011-06-26 00:00:00,3729.364
43815,16494,2011-06-26 00:00:00,3953.9884
43816,16496,2011-06-26 00:00:00,3953.9884
43817,16519,2011-06-26 00:00:00,3953.9884
43820,27651,2011-06-27 00:00:00,3953.9884
43821,27663,2011-06-27 00:00:00,3953.9884
43823,19942,2011-06-27 00:00:00,772.5036
43825,16349,2011-06-27 00:00:00,3953.9884
43826,11008,2011-06-27 00:00:00,3729.364
43828,27605,2011-06-28 00:00:00,3953.9884
43829,27611,2011-06-28 00:00:00,3953.9884
43832,13584,2011-06-28 00:00:00,3953.9884
43833,21727,2011-06-29 00:00:00,3953.9884
43835,19802,2011-06-29 00:00:00,3729.364
43836,26620,2011-06-29 00:00:00,772.5036
43837,11009,2011-06-29 00:00:00,3729.364
43839,27673,2011-06-30 00:00:00,3953.9884
43841,13406,2011-06-30 00:00:00,3953.9884
43842,16630,2011-06-30 00:00:00,3953.9884
43843,29955,2011-07-01 00:00:00,37106.2915
43844,29620,2011-07-01 00:00:00,22801.4324
43845,29888,2011-07-01 00:00:00,9661.1367
43846,29548,2011-07-01 00:00:00,1038.5162
43847,29539,2011-07-01 00:00:00,1022.9155
43848,29717,2011-07-01 00:00:00,20571.9592
43850,29892,2011-07-01 00:00:00,11473.9009
43851,29509,2011-07-01 00:00:00,7638.8584
43852,29855,2011-07-01 00:00:00,2280.1432
43855,29946,2011-07-01 00:00:00,12382.9248
43856,29680,2011-07-01 00:00:00,2292.84
43857,30074,2011-07-01 00:00:00,8090.9178
43859,29865,2011-07-01 00:00:00,4404.1073
43860,29773,2011-07-01 00:00:00,12381.0798
43861,29749,2011-07-01 00:00:00,26346.8927
43862,29945,2011-07-01 00:00:00,34922.3602
43863,29764,2011-07-01 00:00:00,1935.4159
43864,30056,2011-07-01 00:00:00,43335.7219
43865,30117,2011-07-01 00:00:00,14860.6446
43866,29571,2011-07-01 00:00:00,4589.8732
43867,29582,2011-07-01 00:00:00,36806.4892
43868,30042,2011-07-01 00:00:00,2417.4793
43869,30107,2011-07-01 00:00:00,55408.1581
43871,30076,2011-07-01 00:00:00,10580.0803
43872,30100,2011-07-01 00:00:00,13042.6279
43873,29703,2011-07-01 00:00:00,46465.9531
43874,29569,2011-07-01 00:00:00,472.3108
43875,29624,2011-07-01 00:00:00,137343.2877
43876,30091,2011-07-01 00:00:00,8036.8834
43877,29925,2011-07-01 00:00:00,23223.5397
43879,29510,2011-07-01 00:00:00,24459.114
43880,29789,2011-07-01 00:00:00,17433.1351
43881,30111,2011-07-01 00:00:00,43706.8175
43883,29724,2011-07-01 00:00:00,20634.6499
43885,29757,2011-07-01 00:00:00,76.1805
43887,29493,2011-07-01 00:00:00,472.3108
43888,29794,2011-07-01 00:00:00,16255.1776
43889,29830,2011-07-01 00:00:00,2344.3852
43890,29515,2011-07-01 00:00:00,84686.9878
43891,29807,2011-07-01 00:00:00,36672.3922
43892,29716,2011-07-01 00:00:00,18627.7044
43893,29905,2011-07-01 00:00:00,472.3108
43894,30004,2011-07-01 00:00:00,36585.904
43895,29742,2011-07-01 00:00:00,36556.8816
43896,29866,2011-07-01 00:00:00,4891.9878
43899,29906,2011-07-01 00:00:00,13449.1563
43900,29880,2011-07-01 00:00:00,38990.6256
43901,29901,2011-07-01 00:00:00,25575
43903,29968,2011-07-01 00:00:00,22.3061
43904,30095,2011-07-01 00:00:00,12796.5962
43905,29846,2011-07-01 00:00:00,11128.3803
43906,29523,2011-07-01 00:00:00,37121.6273
43907,29791,2011-07-01 00:00:00,16508.0083
43908,29731,2011-07-01 00:00:00,2884.8375
43909,29787,2011-07-01 00:00:00,28723.5473
43910,29963,2011-07-01 00:00:00,21862.8919
43911,29617,2011-07-01 00:00:00,22224.2255
43912,29853,2011-07-01 00:00:00,14730.6466
43916,29511,2011-07-01 00:00:00,44423.5959
43917,29885,2011-07-01 00:00:00,24047.8587
43918,22041,2011-07-01 00:00:00,3953.9884
43920,28066,2011-07-01 00:00:00,3953.9884
43921,16743,2011-07-01 00:00:00,3953.9884
43922,13546,2011-07-01 00:00:00,3953.9884
43924,12132,2011-07-02 00:00:00,3953.9884
43927,16662,2011-07-03 00:00:00,3953.9884
43928,16740,2011-07-03 00:00:00,3953.9884
43930,28038,2011-07-04 00:00:00,3953.9884
43931,13548,2011-07-04 00:00:00,3953.9884
43932,16741,2011-07-04 00:00:00,3953.9884
43933,11031,2011-07-04 00:00:00,3756.989
43934,11034,2011-07-04 00:00:00,3756.989
43935,20048,2011-07-05 00:00:00,772.5036
43936,28065,2011-07-05 00:00:00,3953.9884
43937,17047,2011-07-05 00:00:00,3953.9884
43938,16686,2011-07-05 00:00:00,3953.9884
43939,16659,2011-07-05 00:00:00,3953.9884
43940,25294,2011-07-05 00:00:00,772.5036
43941,13600,2011-07-06 00:00:00,3953.9884
43942,17051,2011-07-06 00:00:00,3953.9884
43943,14565,2011-07-06 00:00:00,772.5036
43947,16712,2011-07-06 00:00:00,3953.9884
43949,27726,2011-07-07 00:00:00,3953.9884
43951,16696,2011-07-07 00:00:00,3953.9884
43952,16639,2011-07-07 00:00:00,3953.9884
43953,20049,2011-07-08 00:00:00,772.5036
43954,13602,2011-07-08 00:00:00,3953.9884
43955,13661,2011-07-08 00:00:00,3953.9884
43956,11030,2011-07-08 00:00:00,3756.989
43957,28068,2011-07-09 00:00:00,3953.9884
43958,16658,2011-07-09 00:00:00,3953.9884
43959,11035,2011-07-09 00:00:00,3729.364
43960,11046,2011-07-09 00:00:00,3729.364
43961,28031,2011-07-10 00:00:00,3953.9884
43962,28076,2011-07-10 00:00:00,3953.9884
43963,16685,2011-07-10 00:00:00,3953.9884
43965,11038,2011-07-10 00:00:00,3729.364
43967,28040,2011-07-11 00:00:00,3953.9884
43968,28067,2011-07-11 00:00:00,3953.9884
43969,28071,2011-07-11 00:00:00,3953.9884
43970,16684,2011-07-11 00:00:00,3953.9884
43971,16657,2011-07-11 00:00:00,3953.9884
43972,21939,2011-07-12 00:00:00,3953.9884
43973,28039,2011-07-12 00:00:00,3953.9884
43974,13687,2011-07-12 00:00:00,3953.9884
43975,13540,2011-07-12 00:00:00,3953.9884
43976,28063,2011-07-12 00:00:00,3953.9884
43977,16703,2011-07-12 00:00:00,3953.9884
43979,14576,2011-07-13 00:00:00,772.5036
43981,16664,2011-07-13 00:00:00,3953.9884
43982,25271,2011-07-13 00:00:00,772.5036
43983,28017,2011-07-14 00:00:00,3953.9884
43984,13545,2011-07-14 00:00:00,3953.9884
43985,13515,2011-07-14 00:00:00,3953.9884
43986,28070,2011-07-14 00:00:00,3953.9884
43987,28042,2011-07-15 00:00:00,3953.9884
43988,11244,2011-07-15 00:00:00,3756.989
43989,28083,2011-07-15 00:00:00,3953.9884
43991,16660,2011-07-15 00:00:00,3953.9884
43992,16638,2011-07-15 00:00:00,3953.9884
43994,27681,2011-07-18 00:00:00,3953.9884
43996,27920,2011-07-18 00:00:00,3953.9884
43997,28022,2011-07-18 00:00:00,3953.9884
43999,28047,2011-07-18 00:00:00,3953.9884
44000,27918,2011-07-19 00:00:00,3953.9884
44001,28044,2011-07-19 00:00:00,3953.9884
44003,19325,2011-07-19 00:00:00,772.5036
44004,28061,2011-07-19 00:00:00,3953.9884
44005,26629,2011-07-19 00:00:00,772.5036
44006,16744,2011-07-19 00:00:00,3953.9884
44007,25555,2011-07-19 00:00:00,772.5036
44008,27678,2011-07-20 00:00:00,3953.9884
44010,13680,2011-07-20 00:00:00,3953.9884
44012,11052,2011-07-20 00:00:00,3729.364
44013,16928,2011-07-20 00:00:00,3953.9884
44014,27917,2011-07-21 00:00:00,3953.9884
44015,13693,2011-07-21 00:00:00,3953.9884
44016,11247,2011-07-21 00:00:00,3729.364
44017,28078,2011-07-21 00:00:00,3953.9884
44018,25876,2011-07-21 00:00:00,3729.364
44019,16701,2011-07-21 00:00:00,3953.9884
44020,16931,2011-07-21 00:00:00,3953.9884
44022,22008,2011-07-22 00:00:00,3953.9884
44023,19830,2011-07-22 00:00:00,3729.364
44024,16663,2011-07-22 00:00:00,3953.9884
44025,16708,2011-07-22 00:00:00,3953.9884
44027,21921,2011-07-23 00:00:00,3953.9884
44029,11050,2011-07-23 00:00:00,3729.364
44030,12131,2011-07-24 00:00:00,3953.9884
44031,13689,2011-07-24 00:00:00,3953.9884
44032,11243,2011-07-24 00:00:00,3756.989
44033,16693,2011-07-24 00:00:00,3953.9884
44034,16702,2011-07-24 00:00:00,3953.9884
44035,16707,2011-07-24 00:00:00,3953.9884
44036,17046,2011-07-24 00:00:00,3953.9884
44037,25272,2011-07-24 00:00:00,772.5036
44038,25868,2011-07-24 00:00:00,3756.989
44039,17971,2011-07-25 00:00:00,772.5036
44040,11057,2011-07-25 00:00:00,3729.364
44041,16742,2011-07-25 00:00:00,3953.9884
44042,13678,2011-07-26 00:00:00,3953.9884
44043,13679,2011-07-26 00:00:00,3953.9884
44044,13690,2011-07-26 00:00:00,3953.9884
44045,28394,2011-07-26 00:00:00,3756.989
44046,28064,2011-07-26 00:00:00,3953.9884
44047,25878,2011-07-26 00:00:00,3756.989
44048,16713,2011-07-26 00:00:00,3953.9884
44050,17050,2011-07-27 00:00:00,3953.9884
44052,16637,2011-07-28 00:00:00,3953.9884
44054,13542,2011-07-29 00:00:00,3953.9884
44056,13559,2011-07-29 00:00:00,3953.9884
44057,14577,2011-07-29 00:00:00,772.5036
44058,11056,2011-07-29 00:00:00,3729.364
44059,16688,2011-07-29 00:00:00,3953.9884
44060,25273,2011-07-29 00:00:00,772.5036
44061,27919,2011-07-30 00:00:00,3953.9884
44062,28041,2011-07-30 00:00:00,3953.9884
44063,11240,2011-07-30 00:00:00,3756.989
44064,22050,2011-07-30 00:00:00,3953.9884
44065,28062,2011-07-30 00:00:00,3953.9884
44066,25867,2011-07-30 00:00:00,3756.989
44067,17049,2011-07-30 00:00:00,3953.9884
44068,13541,2011-07-31 00:00:00,3953.9884
44069,28395,2011-07-31 00:00:00,3729.364
44070,19829,2011-07-31 00:00:00,3729.364
44073,11044,2011-07-31 00:00:00,3729.364
44074,29592,2011-08-01 00:00:00,950.3979
44075,29632,2011-08-01 00:00:00,29779.1373
44076,30003,2011-08-01 00:00:00,4594.0664
44077,29714,2011-08-01 00:00:00,6872.9758
44078,29622,2011-08-01 00:00:00,31591.9471
44080,29733,2011-08-01 00:00:00,12.6968
44081,29950,2011-08-01 00:00:00,42277.1383
44082,29803,2011-08-01 00:00:00,2297.0332
44083,29969,2011-08-01 00:00:00,1533.1237
44084,29494,2011-08-01 00:00:00,9154.353
44085,29639,2011-08-01 00:00:00,23244.6509
44086,29722,2011-08-01 00:00:00,83091.6136
44088,29842,2011-08-01 00:00:00,472.3108
44091,29914,2011-08-01 00:00:00,5055.9137
44092,30090,2011-08-01 00:00:00,4592.0219
44093,29708,2011-08-01 00:00:00,12021.9591
44094,29711,2011-08-01 00:00:00,4594.0664
44095,29748,2011-08-01 00:00:00,47689.0046
44096,29655,2011-08-01 00:00:00,9154.353
44097,29651,2011-08-01 00:00:00,6796.0326
44098,29504,2011-08-01 00:00:00,18431.4595
44101,29721,2011-08-01 00:00:00,11030.0547
44103,29577,2011-08-01 00:00:00,4294.4704
44104,29755,2011-08-01 00:00:00,4594.0664
44105,29769,2011-08-01 00:00:00,6870.0165
44106,30068,2011-08-01 00:00:00,472.3108
44107,30106,2011-08-01 00:00:00,18226.9096
44108,29686,2011-08-01 00:00:00,2442.3468
44109,29921,2011-08-01 00:00:00,15582.1001
44110,29486,2011-08-01 00:00:00,18768.2086
44111,29740,2011-08-01 00:00:00,13108.5134
44112,29649,2011-08-01 00:00:00,36532.9619
44113,29938,2011-08-01 00:00:00,45621.2458
44114,29746,2011-08-01 00:00:00,37706.6125
44115,29525,2011-08-01 00:00:00,75293.7194
44117,29581,2011-08-01 00:00:00,14537.294
44118,29883,2011-08-01 00:00:00,3859.279
44119,29834,2011-08-01 00:00:00,55277.8557
44120,29702,2011-08-01 00:00:00,30375.6923
44121,29710,2011-08-01 00:00:00,72894.3213
44122,29518,2011-08-01 00:00:00,4577.1764
44123,29498,2011-08-01 00:00:00,985.018
44125,29872,2011-08-01 00:00:00,2931.9869
44126,29810,2011-08-01 00:00:00,16060.3046
44127,29562,2011-08-01 00:00:00,102525.9874
44128,30088,2011-08-01 00:00:00,20874.6359
44129,29966,2011-08-01 00:00:00,62725.3407
44131,29487,2011-08-01 00:00:00,23095.3463
44132,29484,2011-08-01 00:00:00,4560.2864
44133,29715,2011-08-01 00:00:00,28927.0463
44136,22114,2011-08-01 00:00:00,3953.9884
44137,17328,2011-08-01 00:00:00,3953.9884
44138,13765,2011-08-02 00:00:00,3953.9884
44139,13792,2011-08-02 00:00:00,3953.9884
44140,12221,2011-08-02 00:00:00,3953.9884
44141,13572,2011-08-02 00:00:00,3953.9884
44142,22058,2011-08-02 00:00:00,3953.9884
44143,28145,2011-08-02 00:00:00,3953.9884
44144,17071,2011-08-02 00:00:00,3953.9884
44146,17310,2011-08-02 00:00:00,3953.9884
44148,28172,2011-08-03 00:00:00,3953.9884
44149,17242,2011-08-03 00:00:00,3953.9884
44150,17315,2011-08-03 00:00:00,3953.9884
44151,25558,2011-08-03 00:00:00,772.5036
44152,11334,2011-08-04 00:00:00,3756.989
44153,28168,2011-08-04 00:00:00,3953.9884
44154,28181,2011-08-04 00:00:00,3953.9884
44156,25887,2011-08-04 00:00:00,3756.989
44158,13567,2011-08-05 00:00:00,3953.9884
44159,28182,2011-08-05 00:00:00,3953.9884
44160,28186,2011-08-05 00:00:00,3953.9884
44161,13772,2011-08-06 00:00:00,3953.9884
44162,28185,2011-08-06 00:00:00,3953.9884
44164,28088,2011-08-06 00:00:00,3953.9884
44165,17065,2011-08-06 00:00:00,3953.9884
44166,14581,2011-08-06 00:00:00,772.5036
44167,17308,2011-08-06 00:00:00,3953.9884
44168,12211,2011-08-07 00:00:00,3953.9884
44169,28179,2011-08-07 00:00:00,3953.9884
44171,28112,2011-08-07 00:00:00,3953.9884
44173,13784,2011-08-08 00:00:00,3953.9884
44175,17246,2011-08-08 00:00:00,3953.9884
44176,12220,2011-08-09 00:00:00,3953.9884
44177,11337,2011-08-09 00:00:00,3729.364
44179,25888,2011-08-09 00:00:00,3729.364
44180,11058,2011-08-09 00:00:00,3756.989
44182,17299,2011-08-09 00:00:00,3953.9884
44184,17247,2011-08-10 00:00:00,3953.9884
44186,25889,2011-08-12 00:00:00,3756.989
44187,17069,2011-08-12 00:00:00,3953.9884
44188,20052,2011-08-13 00:00:00,772.5036
44189,20054,2011-08-13 00:00:00,772.5036
44190,11061,2011-08-13 00:00:00,3729.364
44191,17248,2011-08-13 00:00:00,3953.9884
44192,13570,2011-08-14 00:00:00,3953.9884
44193,28164,2011-08-14 00:00:00,3953.9884
44194,17064,2011-08-14 00:00:00,3953.9884
44195,17249,2011-08-14 00:00:00,3953.9884
44196,17295,2011-08-14 00:00:00,3953.9884
44197,28096,2011-08-15 00:00:00,3953.9884
44199,17259,2011-08-15 00:00:00,3953.9884
44200,17312,2011-08-15 00:00:00,3953.9884
44201,12254,2011-08-16 00:00:00,3953.9884
44203,28149,2011-08-16 00:00:00,3953.9884
44204,14580,2011-08-16 00:00:00,772.5036
44206,11250,2011-08-17 00:00:00,3756.989
44208,25879,2011-08-17 00:00:00,3756.989
44209,17257,2011-08-17 00:00:00,3953.9884
44210,13783,2011-08-18 00:00:00,3953.9884
44211,28154,2011-08-18 00:00:00,3953.9884
44212,28170,2011-08-18 00:00:00,3953.9884
44213,17351,2011-08-18 00:00:00,3953.9884
44214,17332,2011-08-18 00:00:00,3953.9884
44215,28180,2011-08-19 00:00:00,3953.9884
44216,13560,2011-08-19 00:00:00,3953.9884
44217,28148,2011-08-19 00:00:00,3953.9884
44218,22109,2011-08-19 00:00:00,3953.9884
44220,11060,2011-08-19 00:00:00,3756.989
44221,17255,2011-08-19 00:00:00,3953.9884
44222,17258,2011-08-19 00:00:00,3953.9884
44224,28166,2011-08-20 00:00:00,3953.9884
44225,20060,2011-08-21 00:00:00,772.5036
44226,12255,2011-08-21 00:00:00,3953.9884
44227,28401,2011-08-21 00:00:00,3729.364
44231,17973,2011-08-21 00:00:00,772.5036
44232,17334,2011-08-21 00:00:00,3953.9884
44233,13841,2011-08-22 00:00:00,3953.9884
44234,28184,2011-08-22 00:00:00,3953.9884
44235,22117,2011-08-22 00:00:00,3953.9884
44236,28191,2011-08-22 00:00:00,3953.9884
44237,17056,2011-08-22 00:00:00,3953.9884
44239,12217,2011-08-23 00:00:00,3953.9884
44241,28155,2011-08-23 00:00:00,3953.9884
44242,28163,2011-08-23 00:00:00,3953.9884
44243,17278,2011-08-23 00:00:00,3953.9884
44245,25556,2011-08-23 00:00:00,772.5036
44248,17240,2011-08-24 00:00:00,3953.9884
44249,13845,2011-08-25 00:00:00,3953.9884
44250,28167,2011-08-25 00:00:00,3953.9884
44251,28190,2011-08-25 00:00:00,3953.9884
44252,13777,2011-08-26 00:00:00,3953.9884
44253,28099,2011-08-26 00:00:00,3953.9884
44254,28142,2011-08-26 00:00:00,3953.9884
44255,14585,2011-08-26 00:00:00,772.5036
44256,17232,2011-08-26 00:00:00,3953.9884
44258,13579,2011-08-27 00:00:00,3953.9884
44259,28171,2011-08-27 00:00:00,3953.9884
44261,22112,2011-08-27 00:00:00,3953.9884
44262,20149,2011-08-27 00:00:00,772.5036
44263,17279,2011-08-27 00:00:00,3953.9884
44264,17286,2011-08-27 00:00:00,3953.9884
44265,25557,2011-08-27 00:00:00,772.5036
44266,25559,2011-08-27 00:00:00,772.5036
44269,14589,2011-08-29 00:00:00,772.5036
44270,13794,2011-08-30 00:00:00,3953.9884
44271,13846,2011-08-30 00:00:00,3953.9884
44272,12256,2011-08-30 00:00:00,3953.9884
44273,28147,2011-08-30 00:00:00,3953.9884
44274,28152,2011-08-30 00:00:00,3953.9884
44275,17256,2011-08-30 00:00:00,3953.9884
44276,17277,2011-08-30 00:00:00,3953.9884
44277,17288,2011-08-30 00:00:00,3953.9884
44278,17293,2011-08-30 00:00:00,3953.9884
44280,29886,2011-08-31 00:00:00,64.242
44281,29565,2011-08-31 00:00:00,472.3108
44282,29734,2011-08-31 00:00:00,45433.9629
44283,29994,2011-08-31 00:00:00,49297.608
44284,29580,2011-08-31 00:00:00,98932.197
44285,29898,2011-08-31 00:00:00,65037.6996
44287,29974,2011-08-31 00:00:00,18344.6411
44288,29614,2011-08-31 00:00:00,49346.3436
44289,29566,2011-08-31 00:00:00,4596.2216
44290,29682,2011-08-31 00:00:00,4331.5897
44292,29973,2011-08-31 00:00:00,3865.0555
44294,30067,2011-08-31 00:00:00,69900.1415
44296,29827,2011-08-31 00:00:00,36463.5495
44297,29811,2011-08-31 00:00:00,11519.8817
44298,29824,2011-08-31 00:00:00,31153.3874
44299,29889,2011-08-31 00:00:00,35609.3132
44300,29761,2011-08-31 00:00:00,8785.1473
44301,29489,2011-08-31 00:00:00,33197.1756
44302,29849,2011-08-31 00:00:00,2417.4793
44303,30096,2011-08-31 00:00:00,6.3484
44304,29958,2011-08-31 00:00:00,42234.8895
44306,29661,2011-08-31 00:00:00,20995.4191
44307,29759,2011-08-31 00:00:00,8733.976
44308,29497,2011-08-31 00:00:00,13928.5021
44309,29912,2011-08-31 00:00:00,31091.8093
44310,30084,2011-08-31 00:00:00,207.7582
44311,29610,2011-08-31 00:00:00,8279.3334
44312,29606,2011-08-31 00:00:00,2361.5536
44313,29718,2011-08-31 00:00:00,29323.3854
44314,29646,2011-08-31 00:00:00,47410.6684
44315,29570,2011-08-31 00:00:00,2923.7113
44316,29533,2011-08-31 00:00:00,4262.3494
44317,29992,2011-08-31 00:00:00,38199.897
44318,29491,2011-08-31 00:00:00,23749.8917
44319,29549,2011-08-31 00:00:00,38566.9973
44320,14429,2011-08-31 00:00:00,3953.9884
44321,28222,2011-08-31 00:00:00,3953.9884
44324,12267,2011-09-01 00:00:00,3953.9884
44325,11095,2011-09-01 00:00:00,3729.364
44328,17921,2011-09-02 00:00:00,3953.9884
44329,17904,2011-09-02 00:00:00,3953.9884
44330,28199,2011-09-02 00:00:00,3953.9884
44331,28257,2011-09-03 00:00:00,3953.9884
44332,17510,2011-09-03 00:00:00,3953.9884
44333,11343,2011-09-04 00:00:00,3756.989
44334,28273,2011-09-04 00:00:00,3953.9884
44335,20165,2011-09-04 00:00:00,772.5036
44336,25895,2011-09-04 00:00:00,3756.989
44337,11097,2011-09-04 00:00:00,3729.364
44338,18188,2011-09-04 00:00:00,3953.9884
44340,17354,2011-09-04 00:00:00,3953.9884
44341,25905,2011-09-05 00:00:00,3729.364
44342,14610,2011-09-05 00:00:00,772.5036
44343,17920,2011-09-05 00:00:00,3953.9884
44344,14427,2011-09-06 00:00:00,3953.9884
44347,17911,2011-09-06 00:00:00,3953.9884
44348,14159,2011-09-07 00:00:00,3953.9884
44349,28243,2011-09-07 00:00:00,3953.9884
44350,28244,2011-09-07 00:00:00,3953.9884
44352,28297,2011-09-07 00:00:00,3953.9884
44353,14591,2011-09-07 00:00:00,772.5036
44354,14603,2011-09-07 00:00:00,772.5036
44355,11093,2011-09-07 00:00:00,3756.989
44356,11099,2011-09-07 00:00:00,3756.989
44357,17511,2011-09-07 00:00:00,3953.9884
44358,17732,2011-09-07 00:00:00,3953.9884
44360,14158,2011-09-08 00:00:00,3953.9884
