43843,777,5,10124.970000
43843,748,2,1445.189800
43843,741,1,818.700000
43843,745,1,809.760000
43843,771,2,4079.988000
43843,709,2,11.400000
43843,776,3,6074.982000
43844,775,4,8099.976000
43844,776,2,4049.988000
43844,777,3,6074.982000
43844,778,1,2024.994000
43845,725,1,183.938200
43845,715,3,86.521200
43845,770,1,419.458900
43845,763,2,838.917800
43845,761,2,838.917800
43845,754,1,874.794000
43845,765,2,838.917800
43845,753,2,4293.924000
43845,729,1,183.938200
43845,712,4,20.746000
43846,729,3,551.814600
43846,712,1,5.186500
43846,738,1,178.580800
43846,725,1,183.938200
43847,715,1,28.840400
43847,712,1,5.186500
43847,758,1,874.794000
43848,773,1,2039.994000
43848,778,1,2024.994000
43848,775,1,2024.994000
43848,776,4,8099.976000
43848,771,2,4079.988000
43849,776,2,4049.988000
43849,714,1,28.840400
43849,777,2,4049.988000
43849,771,2,4079.988000
43849,711,1,20.186500
43849,773,1,2039.994000
43849,715,4,115.361600
43849,772,1,2039.994000
43849,707,1,20.186500
43849,774,2,4079.988000
43849,708,1,20.186500
43850,765,1,419.458900
43850,755,1,874.794000
43850,761,1,419.458900
43850,762,2,838.917800
43850,753,1,2146.962000
43850,725,3,551.814600
43850,729,1,183.938200
43850,758,3,2624.382000
43850,756,1,874.794000
43850,732,3,1070.694000
43850,738,1,178.580800
43851,761,2,838.917800
43851,760,1,419.458900
43851,711,1,20.186500
43851,770,3,1258.376700
43851,707,1,20.186500
43851,725,1,183.938200
43851,754,1,874.794000
43851,738,3,535.742400
43851,753,1,2146.962000
43851,765,1,419.458900
43851,712,1,5.186500
43851,708,3,60.559500
43852,776,1,2024.994000
43853,777,2,4049.988000
43853,773,1,2039.994000
43853,771,1,2039.994000
43853,776,4,8099.976000
43853,775,2,4049.988000
43853,778,3,6074.982000
43854,758,2,1749.588000
43855,765,2,838.917800
43855,760,2,838.917800
43855,753,1,2146.962000
43855,761,4,1677.835600
43855,738,1,178.580800
43855,762,3,1258.376700
43855,732,2,713.796000
43855,766,1,419.458900
43855,726,1,183.938200
43855,770,2,838.917800
43855,725,1,183.938200
43855,755,1,874.794000
43855,768,2,838.917800
43856,709,2,11.400000
43856,777,1,2024.994000
43857,760,1,419.458900
43857,765,1,419.458900
43857,762,2,838.917800
43857,758,3,2624.382000
43857,715,1,28.840400
43857,712,3,15.559500
43857,716,1,28.840400
43857,725,1,183.938200
43857,711,2,40.373000
43857,708,1,20.186500
43857,738,2,357.161600
43857,763,1,419.458900
43857,754,2,1749.588000
43857,707,2,40.373000
43858,762,2,838.917800
43858,761,2,838.917800
43858,770,5,2097.294500
43858,765,1,419.458900
43858,738,2,357.161600
43858,763,3,1258.376700
43858,754,2,1749.588000
43858,722,1,178.580800
43858,753,2,4293.924000
43858,726,1,183.938200
43858,766,1,419.458900
43858,729,1,183.938200
43858,756,1,874.794000
43859,715,1,28.840400
43859,762,1,419.458900
43859,758,3,2624.382000
43859,760,2,838.917800
43860,761,2,838.917800
43860,770,1,419.458900
43860,758,2,1749.588000
43860,765,2,838.917800
43860,732,1,356.898000
43860,762,1,419.458900
43860,738,1,178.580800
43860,768,1,419.458900
43860,753,2,4293.924000
43860,729,1,183.938200
43860,763,1,419.458900
43860,756,1,874.794000
43861,732,1,356.898000
43861,764,3,1258.376700
43861,770,5,2097.294500
43861,768,2,838.917800
43861,725,1,183.938200
43861,715,9,259.563600
43861,765,4,1677.835600
43861,753,1,2146.962000
43861,733,2,713.796000
43861,730,2,367.876400
43861,766,2,838.917800
43861,711,4,80.746000
43861,754,3,2624.382000
43861,756,2,1749.588000
43861,729,2,367.876400
43861,760,4,1677.835600
43861,755,2,1749.588000
43861,716,6,173.042400
43861,763,2,838.917800
43861,758,2,1749.588000
43861,712,9,46.678500
43861,761,2,838.917800
43861,707,4,80.746000
43861,738,1,178.580800
43861,714,3,86.521200
43861,722,2,357.161600
43861,708,3,60.559500
43862,771,4,8159.976000
43862,741,1,818.700000
43862,777,3,6074.982000
43862,773,4,8159.976000
43862,747,2,1429.408600
43862,748,2,1445.189800
43862,774,2,4079.988000
43862,745,1,809.760000
43862,709,4,22.800000
43863,758,1,874.794000
43863,712,1,5.186500
43863,760,1,419.458900
43863,762,1,419.458900
43864,772,5,10199.970000
43864,747,1,714.704300
43864,741,2,1637.400000
43864,778,2,4049.988000
43864,776,4,8099.976000
43864,748,1,722.594900
43864,771,2,4079.988000
43864,773,4,8159.976000
43864,745,1,809.760000
43865,758,1,874.794000
43865,770,2,838.917800
43865,753,1,2146.962000
43865,760,4,1677.835600
43865,725,1,183.938200
43865,729,4,735.752800
43865,762,1,419.458900
43865,763,2,838.917800
43865,715,5,144.202000
43865,738,1,178.580800
43865,712,3,15.559500
43865,765,3,1258.376700
43865,761,3,1258.376700
43865,754,3,2624.382000
43866,771,1,2039.994000
43866,777,1,2024.994000
43866,709,2,11.400000
43867,708,1,20.186500
43867,774,1,2039.994000
43867,776,2,4049.988000
43867,715,2,57.680800
43867,773,2,4079.988000
43867,709,2,11.400000
43867,714,3,86.521200
43867,771,4,8159.976000
43867,711,2,40.373000
43867,707,1,20.186500
43867,778,2,4049.988000
43867,712,4,20.746000
43867,743,2,1429.408600
43867,748,1,722.594900
43867,742,3,2167.784700
43867,741,2,1637.400000
43867,777,2,4049.988000
43867,716,1,28.840400
43868,749,1,2146.962000
43869,747,1,714.704300
43869,775,5,10124.970000
43869,777,2,4049.988000
43869,745,2,1619.520000
43869,771,5,10199.970000
43869,772,4,8159.976000
43869,743,1,714.704300
43869,774,1,2039.994000
43869,778,5,10124.970000
43869,742,2,1445.189800
43870,760,3,1258.376700
43870,762,2,838.917800
43870,715,3,86.521200
43870,770,3,1258.376700
43870,758,1,874.794000
43871,712,1,5.186500
43871,761,1,419.458900
43871,729,2,367.876400
43871,707,2,40.373000
43871,758,1,874.794000
43871,725,1,183.938200
43871,762,1,419.458900
43871,715,2,57.680800
43871,754,3,2624.382000
43871,753,1,2146.962000
43871,708,4,80.746000
43871,760,2,838.917800
43871,770,3,1258.376700
43871,711,4,80.746000
43872,763,1,419.458900
43872,708,1,20.186500
43872,758,3,2624.382000
43872,756,2,1749.588000
43872,765,1,419.458900
43872,711,2,40.373000
43872,707,4,80.746000
43872,725,2,367.876400
43872,732,1,356.898000
43872,738,1,178.580800
43872,753,1,2146.962000
43872,754,2,1749.588000
43872,755,1,874.794000
43872,716,4,115.361600
43872,760,1,419.458900
43872,712,4,20.746000
43873,770,6,2516.753400
43873,764,2,838.917800
43873,749,2,4293.924000
43873,726,5,919.691000
43873,729,5,919.691000
43873,755,1,874.794000
43873,738,1,178.580800
43873,766,3,1258.376700
43873,722,3,535.742400
43873,758,5,4373.970000
43873,760,5,2097.294500
43873,733,3,1070.694000
43873,768,2,838.917800
43873,756,1,874.794000
43873,707,5,100.932500
43873,765,1,419.458900
43873,711,2,40.373000
43873,754,6,5248.764000
43873,730,3,551.814600
43873,761,6,2516.753400
43873,763,5,2097.294500
43873,716,1,28.840400
43873,715,5,144.202000
43873,714,1,28.840400
43873,762,4,1677.835600
43873,725,2,367.876400
43873,753,2,4293.924000
43873,732,6,2141.388000
43874,763,1,419.458900
43875,778,6,12149.964000
43875,747,2,1429.408600
43875,741,1,818.700000
43875,709,2,11.400000
43875,715,2,57.680800
43875,774,7,14279.958000
43875,771,6,12239.964000
43875,707,2,40.373000
43875,748,5,3612.974500
43875,773,12,23190.651792
43875,745,1,809.760000
43875,775,13,24938.476108
43875,772,2,4079.988000
43875,776,8,16199.952000
43875,743,2,1429.408600
43875,712,2,10.373000
43875,777,2,4049.988000
43875,716,3,86.521200
43875,708,5,100.932500
43875,742,3,2167.784700
43875,714,2,57.680800
43876,762,2,838.917800
43876,758,1,874.794000
43876,763,3,1258.376700
43876,754,2,1749.588000
43876,725,2,367.876400
43876,761,2,838.917800
43876,770,2,838.917800
43876,729,2,367.876400
43877,715,4,115.361600
43877,708,2,40.373000
43877,709,5,28.500000
43877,771,3,6119.982000
43877,775,2,4049.988000
43877,774,4,8159.976000
43877,778,1,2024.994000
43877,716,1,28.840400
43877,711,1,20.186500
43877,707,2,40.373000
43878,772,1,2039.994000
43878,771,1,2039.994000
43879,762,3,1258.376700
43879,763,2,838.917800
43879,760,3,1258.376700
43879,764,2,838.917800
43879,715,2,57.680800
43879,725,4,735.752800
43879,714,4,115.361600
43879,770,4,1677.835600
43879,730,3,551.814600
43879,754,2,1749.588000
43879,726,2,367.876400
43879,716,1,28.840400
43879,766,2,838.917800
43879,765,3,1258.376700
43879,729,3,551.814600
43879,768,1,419.458900
43879,708,5,100.932500
43879,758,3,2624.382000
43879,756,1,874.794000
43879,738,3,535.742400
43879,755,2,1749.588000
43879,707,4,80.746000
43879,711,5,100.932500
43879,722,5,892.904000
43879,753,1,2146.962000
43879,712,13,63.873264
43880,760,3,1258.376700
43880,755,2,1749.588000
43880,762,3,1258.376700
43880,770,3,1258.376700
43880,766,1,419.458900
43880,738,1,178.580800
43880,732,1,356.898000
43880,753,2,4293.924000
43880,756,2,1749.588000
43880,725,2,367.876400
43880,758,2,1749.588000
43880,764,1,419.458900
43880,768,1,419.458900
43881,776,2,4049.988000
43881,778,2,4049.988000
43881,772,5,10199.970000
43881,774,3,6119.982000
43881,777,3,6074.982000
43881,714,2,57.680800
43881,773,4,8159.976000
43881,709,21,104.238750
43882,778,1,2024.994000
43883,726,2,367.876400
43883,732,1,356.898000
43883,763,2,838.917800
43883,768,1,419.458900
43883,770,2,838.917800
43883,712,2,10.373000
43883,760,2,838.917800
43883,722,1,178.580800
43883,725,1,183.938200
43883,738,3,535.742400
43883,749,1,2146.962000
43883,762,3,1258.376700
43883,758,3,2624.382000
43883,754,2,1749.588000
43883,761,2,838.917800
43883,753,2,4293.924000
43883,765,2,838.917800
43884,747,3,2144.112900
43884,708,4,80.746000
43884,745,3,2429.280000
43884,715,10,288.404000
43884,777,10,20249.940000
43884,776,5,10124.970000
43884,773,5,10199.970000
43884,741,3,2456.100000
43884,711,5,100.932500
43884,778,4,8099.976000
43884,716,6,173.042400
43884,748,1,722.594900
43884,771,8,16319.952000
43884,712,8,41.492000
43884,775,2,4049.988000
43884,743,3,2144.112900
43884,772,14,27055.760424
43884,707,4,80.746000
43884,774,4,8159.976000
43884,709,4,22.800000
43884,742,1,722.594900
43884,714,1,28.840400
43885,710,4,22.800000
43885,709,8,45.600000
43886,754,2,1749.588000
43886,763,1,419.458900
43886,726,2,367.876400
43886,768,1,419.458900
43886,756,2,1749.588000
43886,711,3,60.559500
43886,712,6,31.119000
43886,708,1,20.186500
43886,758,2,1749.588000
43886,770,2,838.917800
43886,760,5,2097.294500
43886,733,1,356.898000
43886,716,1,28.840400
43886,730,1,183.938200
43886,755,1,874.794000
43886,722,1,178.580800
43886,714,5,144.202000
43886,766,1,419.458900
43886,762,3,1258.376700
43886,753,2,4293.924000
43886,715,4,115.361600
43887,765,1,419.458900
43888,764,1,419.458900
43888,755,1,874.794000
43888,738,2,357.161600
43888,725,1,183.938200
43888,768,1,419.458900
43888,760,2,838.917800
43888,753,1,2146.962000
43888,756,2,1749.588000
43888,754,5,4373.970000
43888,770,2,838.917800
43888,730,2,367.876400
43888,763,2,838.917800
43888,765,2,838.917800
43888,726,1,183.938200
43889,778,1,2024.994000
43889,716,2,57.680800
43890,771,5,10199.970000
43890,777,2,4049.988000
43890,773,7,14279.958000
43890,774,2,4079.988000
43890,742,3,2167.784700
43890,772,5,10199.970000
43890,776,2,4049.988000
43890,748,1,722.594900
43890,747,1,714.704300
43890,775,8,16199.952000
43890,709,4,22.800000
43890,778,3,6074.982000
43890,745,3,2429.280000
43891,775,2,4049.988000
43891,710,2,11.400000
43891,778,1,2024.994000
43891,773,3,6119.982000
43891,771,3,6119.982000
43891,709,4,22.800000
43891,776,2,4049.988000
43891,772,3,6119.982000
43891,777,2,4049.988000
43892,762,2,838.917800
43892,715,3,86.521200
43892,753,2,4293.924000
43892,712,3,15.559500
43892,763,2,838.917800
43892,760,5,2097.294500
43892,729,1,183.938200
43892,711,2,40.373000
43892,754,2,1749.588000
43892,770,3,1258.376700
43892,761,4,1677.835600
43892,758,3,2624.382000
43892,765,2,838.917800
43893,770,1,419.458900
43894,710,3,17.100000
43894,777,2,4049.988000
43894,775,3,6074.982000
43894,776,4,8099.976000
43894,709,8,45.600000
43894,778,5,10124.970000
43894,771,2,4079.988000
43895,712,6,31.119000
43895,711,2,40.373000
43895,748,2,1445.189800
43895,714,2,57.680800
43895,716,4,115.361600
43895,747,1,714.704300
43895,743,1,714.704300
43895,771,2,4079.988000
43895,778,4,8099.976000
43895,745,1,809.760000
43895,775,2,4049.988000
43895,772,2,4079.988000
43895,776,4,8099.976000
43895,707,3,60.559500
43895,708,3,60.559500
43896,758,1,874.794000
43896,770,1,419.458900
43896,760,3,1258.376700
43896,762,4,1677.835600
43896,715,4,115.361600
43897,716,2,57.680800
43897,772,5,10199.970000
43897,778,2,4049.988000
43897,777,4,8099.976000
43897,775,2,4049.988000
43897,709,10,57.000000
43897,715,2,57.680800
43897,707,4,80.746000
43897,771,6,12239.964000
43897,776,5,10124.970000
43897,708,4,80.746000
43897,711,4,80.746000
43897,774,1,2039.994000
43897,712,3,15.559500
43898,770,13,5165.776980
43898,768,3,1258.376700
43898,755,4,3499.176000
43898,716,2,57.680800
43898,712,7,36.305500
43898,754,1,874.794000
43898,707,5,100.932500
43898,725,2,367.876400
43898,711,6,121.119000
43898,753,3,6440.886000
43898,708,8,161.492000
43898,760,3,1258.376700
43898,715,11,300.535620
43898,764,2,838.917800
43898,729,4,735.752800
43898,732,3,1070.694000
43898,756,2,1749.588000
43898,758,10,8747.940000
43898,714,3,86.521200
43898,765,8,3355.671200
43898,738,2,357.161600
43898,726,2,367.876400
43898,762,7,2936.212300
43898,761,5,2097.294500
43898,722,5,892.904000
43898,749,2,4293.924000
43898,763,6,2516.753400
43898,766,3,1258.376700
43899,716,2,57.680800
43899,761,1,419.458900
43899,765,2,838.917800
43899,738,2,357.161600
43899,760,1,419.458900
43899,755,2,1749.588000
43899,753,1,2146.962000
43899,732,1,356.898000
43899,758,2,1749.588000
43899,770,2,838.917800
43899,762,1,419.458900
43899,763,2,838.917800
43899,754,2,1749.588000
43900,771,4,8159.976000
43900,710,4,22.800000
43900,772,2,4079.988000
43900,776,2,4049.988000
43900,709,8,45.600000
43900,777,1,2024.994000
43900,773,3,6119.982000
43900,778,2,4049.988000
43900,775,3,6074.982000
43901,772,3,6119.982000
43901,773,3,6119.982000
43901,711,1,20.186500
43901,771,2,4079.988000
43901,776,1,2024.994000
43901,709,5,28.500000
43901,715,6,173.042400
43901,708,3,60.559500
43901,707,2,40.373000
43901,775,2,4049.988000
43902,714,1,28.840400
43902,778,2,4049.988000
43902,774,3,6119.982000
43902,741,1,818.700000
43902,748,5,3612.974500
43902,715,6,173.042400
43902,771,3,6119.982000
43902,773,2,4079.988000
43902,777,6,12149.964000
43902,776,2,4049.988000
43902,775,3,6074.982000
43902,711,2,40.373000
43902,747,1,714.704300
43902,743,1,714.704300
43902,712,2,10.373000
43902,745,4,3239.040000
43902,716,1,28.840400
43902,708,1,20.186500
43902,709,6,34.200000
43902,742,1,722.594900
43903,707,1,20.186500
43904,756,1,874.794000
43904,725,2,367.876400
43904,732,1,356.898000
